"paper_id","cs_m1","n_experts_m1","first_expert_date_m1","last_expert_date_m1","cs_m2","n_experts_m2","first_expert_date_m2","last_expert_date_m2","cs_m3","n_experts_m3","first_expert_date_m3","last_expert_date_m3","cs_m4","n_experts_m4","first_expert_date_m4","last_expert_date_m4","cs_m5","n_experts_m5","first_expert_date_m5","last_expert_date_m5","cs_m6","n_experts_m6","first_expert_date_m6","last_expert_date_m6","cs_m7","n_experts_m7","first_expert_date_m7","last_expert_date_m7","cs_m8","n_experts_m8","first_expert_date_m8","last_expert_date_m8","cs_m9","n_experts_m9","first_expert_date_m9","last_expert_date_m9","cs_m10","n_experts_m10","first_expert_date_m10","last_expert_date_m10","cs_m11","n_experts_m11","first_expert_date_m11","last_expert_date_m11","cs_m12","n_experts_m12","first_expert_date_m12","last_expert_date_m12"
"0RPb",0.42000005,11,"2019-11-27","2019-12-20",0.396194505752238,11,"2019-11-27","2019-12-20",0.550999744928063,11,"2019-11-27","2019-12-20",0.74,10,"2019-12-02","2019-12-08",0.815985320464891,10,"2019-12-02","2019-12-08",0.74,10,"2019-12-02","2019-12-08",0.723356136498867,10,"2019-12-02","2019-12-08",0.814544282882941,11,"2019-11-27","2019-12-20",0.684,10,"2019-12-02","2019-12-08",0.655287402214744,11,"2019-11-27","2019-12-20",0.644,10,"2019-12-02","2019-12-08",0.8,0,NA,NA
"0Ry2",0.67,3,"2019-11-01","2019-11-19",0.71099913995137,3,"2019-11-01","2019-11-19",0.745539487083947,3,"2019-11-01","2019-11-19",0.634,9,"2019-11-05","2019-11-10",0.601265233258744,9,"2019-11-05","2019-11-10",0.634,9,"2019-11-05","2019-11-10",0.613407494752119,9,"2019-11-05","2019-11-10",0.784680237634322,3,"2019-11-01","2019-11-19",0.644,9,"2019-11-05","2019-11-10",0.665628047716758,3,"2019-11-01","2019-11-19",0.576666666666667,9,"2019-11-05","2019-11-10",0.8,0,NA,NA
"0v9a",0.42,4,"2019-11-27","2019-12-22",0.410330338283397,4,"2019-11-27","2019-12-22",0.398249355108515,4,"2019-11-27","2019-12-22",0.462,12,"2019-12-02","2019-12-07",0.550430492475364,12,"2019-12-02","2019-12-07",0.462,12,"2019-12-02","2019-12-07",0.464495761381476,12,"2019-12-02","2019-12-07",0.312977186594912,4,"2019-11-27","2019-12-22",0.498,12,"2019-12-02","2019-12-07",0.462050462319198,4,"2019-11-27","2019-12-22",0.5275,12,"2019-12-02","2019-12-07",0.3,0,NA,NA
"0VDk",0.41000003,4,"2019-11-01","2019-11-19",0.41000003,4,"2019-11-01","2019-11-19",0.37858449308341,4,"2019-11-01","2019-11-19",0.6,16,"2019-11-05","2019-11-10",0.492258897710295,16,"2019-11-05","2019-11-10",0.6,16,"2019-11-05","2019-11-10",0.589707548831941,16,"2019-11-05","2019-11-10",0.342104795114852,4,"2019-11-01","2019-11-19",0.566,16,"2019-11-05","2019-11-10",0.509889560737007,4,"2019-11-01","2019-11-19",0.56625,16,"2019-11-05","2019-11-10",0.4,0,NA,NA
"0vjk",0.9,39,"2019-09-08","2019-10-02",0.906993260718741,39,"2019-09-08","2019-10-02",0.936119844697852,39,"2019-09-08","2019-10-02",0.864,6,"2019-09-09","2019-09-15",0.935993607374978,6,"2019-09-09","2019-09-15",0.884,6,"2019-09-09","2019-09-15",0.929942628463256,6,"2019-09-09","2019-09-15",0.85828017277409,39,"2019-09-08","2019-10-02",0.864,6,"2019-09-09","2019-09-15",0.927194075299562,39,"2019-09-08","2019-10-02",0.878333333333333,6,"2019-09-09","2019-09-15",0.8,0,NA,NA
"0vOl",0.58,5,"2019-11-01","2019-11-19",0.58,5,"2019-11-01","2019-11-19",0.644146318617038,5,"2019-11-01","2019-11-19",0.802,10,"2019-11-05","2019-11-10",0.834590259264951,10,"2019-11-05","2019-11-10",0.81,10,"2019-11-05","2019-11-10",0.834555389611929,10,"2019-11-05","2019-11-10",0.80599475991769,5,"2019-11-01","2019-11-19",0.752,10,"2019-11-05","2019-11-10",0.751132060204793,5,"2019-11-01","2019-11-19",0.772222222222222,10,"2019-11-05","2019-11-10",0.8,0,NA,NA
"0vPk",0.37,6,"2019-12-22","2020-01-25",0.341457942813228,6,"2019-12-22","2020-01-25",0.310772107522523,6,"2019-12-22","2020-01-25",0.342,24,"2020-01-06","2020-01-12",0.237382521168282,24,"2020-01-06","2020-01-12",0.352,24,"2020-01-06","2020-01-12",0.395149184590927,24,"2020-01-06","2020-01-12",0.32699161298288,6,"2019-12-22","2020-01-25",0.492,24,"2020-01-06","2020-01-12",0.282890128916639,6,"2019-12-22","2020-01-25",0.436086956521739,24,"2020-01-06","2020-01-12",0.4,0,NA,NA
"0W8",0.82,12,"2019-10-04","2019-10-23",0.713287522062799,12,"2019-10-04","2019-10-23",0.682147715346072,12,"2019-10-04","2019-10-23",0.414,12,"2019-10-07","2019-10-13",0.31675790580355,12,"2019-10-07","2019-10-13",0.448,12,"2019-10-07","2019-10-13",0.513297243284107,12,"2019-10-07","2019-10-13",0.363754497744867,12,"2019-10-04","2019-10-23",0.62,12,"2019-10-07","2019-10-13",0.497051611213799,12,"2019-10-04","2019-10-23",0.604166666666667,12,"2019-10-07","2019-10-13",0.4,0,NA,NA
"0Wea",0.86,10,"2019-11-01","2019-11-24",0.866981031085429,10,"2019-11-01","2019-11-24",0.875549933421859,10,"2019-11-01","2019-11-24",0.866,11,"2019-11-05","2019-11-10",0.846219025914453,11,"2019-11-05","2019-11-10",0.868,11,"2019-11-05","2019-11-10",0.89091457955413,11,"2019-11-05","2019-11-10",0.76441401129093,10,"2019-11-01","2019-11-24",0.77,11,"2019-11-05","2019-11-10",0.861875265997218,10,"2019-11-01","2019-11-24",0.86,11,"2019-11-05","2019-11-10",0.8,0,NA,NA
"0Wlb",0.42,9,"2020-01-31","2020-04-26",0.391166909049773,9,"2020-01-31","2020-04-26",0.323315181635384,9,"2020-01-31","2020-04-26",0.238,17,"2020-02-05","2020-02-09",0.217763950635226,17,"2020-02-05","2020-02-09",0.238,17,"2020-02-05","2020-02-09",0.325722883370281,17,"2020-02-05","2020-02-09",0.308018334868456,9,"2020-01-31","2020-04-26",0.35,17,"2020-02-05","2020-02-09",0.263466981401797,9,"2020-01-31","2020-04-26",0.442941176470588,17,"2020-02-05","2020-02-09",0.3,0,NA,NA
"0Xgb",0.53999996,6,"2019-12-22","2020-01-26",0.467478159608679,6,"2019-12-22","2020-01-26",0.482253815829431,6,"2019-12-22","2020-01-26",0.588,19,"2020-01-06","2020-01-12",0.626104709861675,19,"2020-01-06","2020-01-12",0.588,19,"2020-01-06","2020-01-12",0.523346884812428,19,"2020-01-06","2020-01-12",0.31999831225452,6,"2019-12-22","2020-01-26",0.558,19,"2020-01-06","2020-01-12",0.603883694114719,6,"2019-12-22","2020-01-26",0.527894736842105,19,"2020-01-06","2020-01-12",0.3,0,NA,NA
"0xv2",0.29000002,5,"2020-01-31","2020-04-26",0.283692990279713,5,"2020-01-31","2020-04-26",0.257085907039289,5,"2020-01-31","2020-04-26",0.46,21,"2020-02-03","2020-02-09",0.414073618772748,21,"2020-02-03","2020-02-09",0.46,21,"2020-02-03","2020-02-09",0.55532346463223,21,"2020-02-03","2020-02-09",0.268757026061075,5,"2020-01-31","2020-04-26",0.538,21,"2020-02-03","2020-02-09",0.428878558317353,5,"2020-01-31","2020-04-26",0.566190476190476,21,"2020-02-03","2020-02-09",0.3,0,NA,NA
"0Y0l",0.54,8,"2019-11-27","2019-12-22",0.609029646879092,8,"2019-11-27","2019-12-22",0.696918410218435,8,"2019-11-27","2019-12-22",0.732,18,"2019-12-02","2019-12-08",0.72943052367508,18,"2019-12-02","2019-12-08",0.736,18,"2019-12-02","2019-12-08",0.682271874032492,18,"2019-12-02","2019-12-08",0.764152375762253,8,"2019-11-27","2019-12-22",0.674,18,"2019-12-02","2019-12-08",0.745857348251633,8,"2019-11-27","2019-12-22",0.633529411764706,18,"2019-12-02","2019-12-08",0.8,0,NA,NA
"0YAZ",0.55,14,"2020-05-27","2020-06-21",0.471963220517227,14,"2020-05-27","2020-06-21",0.437337908333635,14,"2020-05-27","2020-06-21",0.45,25,"2020-06-01","2020-06-08",0.291561310536215,25,"2020-06-01","2020-06-08",0.418,25,"2020-06-01","2020-06-08",0.47561106432574,25,"2020-06-01","2020-06-08",0.32699161298288,14,"2020-05-27","2020-06-21",0.534,25,"2020-06-01","2020-06-08",0.398290930576281,14,"2020-05-27","2020-06-21",0.4988,25,"2020-06-01","2020-06-08",0.4,0,NA,NA
"0YDb",0.36,10,"2020-05-27","2020-06-21",0.371463804065196,10,"2020-05-27","2020-06-21",0.330190166099114,10,"2020-05-27","2020-06-21",0.274,26,"2020-06-01","2020-06-08",0.430524470030106,26,"2020-06-01","2020-06-08",0.298,26,"2020-06-01","2020-06-08",0.393454689658149,26,"2020-06-01","2020-06-08",0.420455588878816,10,"2020-05-27","2020-06-21",0.544,26,"2020-06-01","2020-06-08",0.317459530622028,10,"2020-05-27","2020-06-21",0.491153846153846,26,"2020-06-01","2020-06-08",0.3,0,NA,NA
"0Yqb",0.87,6,"2019-11-27","2019-12-21",0.862292047603001,6,"2019-11-27","2019-12-21",0.921327115950937,6,"2019-11-27","2019-12-21",0.792,10,"2019-12-02","2019-12-08",0.863215048613312,10,"2019-12-02","2019-12-08",0.802,10,"2019-12-02","2019-12-08",0.755347426470588,10,"2019-12-02","2019-12-08",0.814544282882941,6,"2019-11-27","2019-12-21",0.704,10,"2019-12-02","2019-12-08",0.879874383751111,6,"2019-11-27","2019-12-21",0.661111111111111,10,"2019-12-02","2019-12-08",0.8,0,NA,NA
"0ywZ",0.59,14,"2020-05-01","2020-05-24",0.602523829621273,14,"2020-05-01","2020-05-24",0.616625357094174,14,"2020-05-01","2020-05-24",0.316,33,"2020-05-04","2020-05-10",0.330354828985626,33,"2020-05-04","2020-05-10",0.296,33,"2020-05-04","2020-05-10",0.459877938879516,33,"2020-05-04","2020-05-10",0.31999831225452,14,"2020-05-01","2020-05-24",0.45,33,"2020-05-04","2020-05-10",0.498683394571774,14,"2020-05-01","2020-05-24",0.458484848484848,33,"2020-05-04","2020-05-10",0.3,0,NA,NA
"121q",0.6748101,10,"2020-01-31","2020-04-27",0.660862936068428,10,"2020-01-31","2020-04-27",0.784688305563947,10,"2020-01-31","2020-04-27",0.724,19,"2020-02-03","2020-02-09",0.803419156536089,19,"2020-02-03","2020-02-09",0.724,19,"2020-02-03","2020-02-09",0.697964950982153,19,"2020-02-03","2020-02-09",0.814544282882941,10,"2020-01-31","2020-04-27",0.67,19,"2020-02-03","2020-02-09",0.793710050307596,10,"2020-01-31","2020-04-27",0.677368421052632,19,"2020-02-03","2020-02-09",0.8,0,NA,NA
"12E0",0.7300001,12,"2020-01-31","2020-04-22",0.72607943510221,12,"2020-01-31","2020-04-22",0.796449948059874,12,"2020-01-31","2020-04-22",0.874,16,"2020-02-03","2020-02-09",0.870259220832768,16,"2020-02-03","2020-02-09",0.874,16,"2020-02-03","2020-02-09",0.741820519446957,16,"2020-02-03","2020-02-09",0.764152375762253,12,"2020-01-31","2020-04-22",0.734,16,"2020-02-03","2020-02-09",0.843155057427639,12,"2020-01-31","2020-04-22",0.70625,16,"2020-02-03","2020-02-09",0.8,0,NA,NA
"12pD",0.70000005,9,"2020-01-31","2020-04-22",0.695983004801231,9,"2020-01-31","2020-04-22",0.810659230523023,9,"2020-01-31","2020-04-22",0.758,16,"2020-02-03","2020-02-09",0.829933767453731,16,"2020-02-03","2020-02-09",0.758,16,"2020-02-03","2020-02-09",0.623125037687901,16,"2020-02-03","2020-02-09",0.814544282882941,9,"2020-01-31","2020-04-22",0.744,16,"2020-02-03","2020-02-09",0.819703681500065,9,"2020-01-31","2020-04-22",0.655,16,"2020-02-03","2020-02-09",0.8,0,NA,NA
"1334",0.55,13,"2020-06-20","2020-07-18",0.535996503778247,13,"2020-06-20","2020-07-18",0.49399796544288,13,"2020-06-20","2020-07-18",0.516,19,"2020-06-30","2020-07-05",0.456561978231313,19,"2020-06-30","2020-07-05",0.536,19,"2020-06-30","2020-07-05",0.599641270670798,19,"2020-06-30","2020-07-05",0.451558427509579,13,"2020-06-20","2020-07-18",0.6,19,"2020-06-30","2020-07-05",0.451836187029954,13,"2020-06-20","2020-07-18",0.633684210526316,19,"2020-06-30","2020-07-05",0.4,0,NA,NA
"13Nv",0.5,11,"2020-06-20","2020-07-19",0.439563932763557,11,"2020-06-20","2020-07-19",0.35603940936936,11,"2020-06-20","2020-07-19",0.33,20,"2020-06-30","2020-07-05",0.2582821905305,20,"2020-06-30","2020-07-05",0.318,20,"2020-06-30","2020-07-05",0.477718626728003,20,"2020-06-30","2020-07-05",0.292480490108786,11,"2020-06-20","2020-07-19",0.42,20,"2020-06-30","2020-07-05",0.331043315549994,11,"2020-06-20","2020-07-19",0.536,20,"2020-06-30","2020-07-05",0.3,0,NA,NA
"13YE",0.33,8,"2020-06-20","2020-07-18",0.298413226427217,8,"2020-06-20","2020-07-18",0.32365113567894,8,"2020-06-20","2020-07-18",0.216,24,"2020-06-29","2020-07-06",0.374951888601051,24,"2020-06-29","2020-07-06",0.284,24,"2020-06-29","2020-07-06",0.277253830271091,24,"2020-06-29","2020-07-06",0.311840261692783,8,"2020-06-20","2020-07-18",0.344,24,"2020-06-29","2020-07-06",0.308065378896101,8,"2020-06-20","2020-07-18",0.324166666666667,24,"2020-06-29","2020-07-06",0.3,0,NA,NA
"15AW",0.79,8,"2020-06-20","2020-07-20",0.796806287756325,8,"2020-06-20","2020-07-20",0.852188501857424,8,"2020-06-20","2020-07-20",0.83,21,"2020-06-29","2020-07-05",0.892328694999603,21,"2020-06-29","2020-07-05",0.778,21,"2020-06-29","2020-07-05",0.819667254057077,21,"2020-06-29","2020-07-05",0.871320917452598,8,"2020-06-20","2020-07-20",0.748,21,"2020-06-29","2020-07-05",0.861100852869235,8,"2020-06-20","2020-07-20",0.789047619047619,21,"2020-06-29","2020-07-05",0.8,0,NA,NA
"15p0",0.85,10,"2020-07-21","2020-08-16",0.820787493977124,10,"2020-07-21","2020-08-16",0.877759227683157,10,"2020-07-21","2020-08-16",0.814,27,"2020-07-27","2020-08-02",0.896219923755417,27,"2020-07-27","2020-08-02",0.798,27,"2020-07-27","2020-08-02",0.78291340674909,27,"2020-07-27","2020-08-02",0.865081333524321,10,"2020-07-21","2020-08-16",0.748,27,"2020-07-27","2020-08-02",0.860314817256649,10,"2020-07-21","2020-08-16",0.755555555555555,27,"2020-07-27","2020-08-02",0.8,0,NA,NA
"1757",0.42999995,12,"2020-07-21","2020-08-17",0.425042754779641,12,"2020-07-21","2020-08-17",0.382375902230933,12,"2020-07-21","2020-08-17",0.39,31,"2020-07-27","2020-08-02",0.230975688091287,31,"2020-07-27","2020-08-02",0.292,31,"2020-07-27","2020-08-02",0.419736444709235,31,"2020-07-27","2020-08-02",0.257689749335535,12,"2020-07-21","2020-08-17",0.512,31,"2020-07-27","2020-08-02",0.397164099618026,12,"2020-07-21","2020-08-17",0.447096774193548,31,"2020-07-27","2020-08-02",0.3,0,NA,NA
"17rB",0.46,10,"2020-05-01","2020-05-24",0.496801809370914,10,"2020-05-01","2020-05-24",0.542184030390642,10,"2020-05-01","2020-05-24",0.476,33,"2020-05-04","2020-05-10",0.36734800342152,33,"2020-05-04","2020-05-10",0.338,33,"2020-05-04","2020-05-10",0.534998250405144,33,"2020-05-04","2020-05-10",0.46166532703617,10,"2020-05-01","2020-05-24",0.484,33,"2020-05-04","2020-05-10",0.555898068174421,10,"2020-05-01","2020-05-24",0.526363636363636,33,"2020-05-04","2020-05-10",0.5,0,NA,NA
"19L4",0.30000004,11,"2020-05-01","2020-05-22",0.285106819678049,11,"2020-05-01","2020-05-22",0.261521924593545,11,"2020-05-01","2020-05-22",0.216,26,"2020-05-04","2020-05-11",0.255769036707839,26,"2020-05-04","2020-05-11",0.268,26,"2020-05-04","2020-05-11",0.448855639674344,26,"2020-05-04","2020-05-11",0.250534941433969,11,"2020-05-01","2020-05-22",0.476,26,"2020-05-04","2020-05-11",0.25601930424311,11,"2020-05-01","2020-05-22",0.502916666666667,26,"2020-05-04","2020-05-11",0.3,0,NA,NA
"19lB",0.7699999,6,"2020-01-31","2020-04-26",0.775330293329028,6,"2020-01-31","2020-04-26",0.818956056238542,6,"2020-01-31","2020-04-26",0.86,16,"2020-02-03","2020-02-09",0.870242671569828,16,"2020-02-03","2020-02-09",0.85,16,"2020-02-03","2020-02-09",0.852870498560747,16,"2020-02-03","2020-02-09",0.80599475991769,6,"2020-01-31","2020-04-26",0.844,16,"2020-02-03","2020-02-09",0.853516362809479,6,"2020-01-31","2020-04-26",0.8325,16,"2020-02-03","2020-02-09",0.8,0,NA,NA
"1B07",0.24999999,13,"2020-05-01","2020-05-25",0.216029744835154,13,"2020-05-01","2020-05-25",0.207654836723305,13,"2020-05-01","2020-05-25",0.296,27,"2020-05-04","2020-05-11",0.442912166420084,27,"2020-05-04","2020-05-11",0.358,27,"2020-05-04","2020-05-11",0.354995939938383,27,"2020-05-04","2020-05-11",0.312977186594912,13,"2020-05-01","2020-05-25",0.488,27,"2020-05-04","2020-05-11",0.277079299526049,13,"2020-05-01","2020-05-25",0.472962962962963,27,"2020-05-04","2020-05-11",0.3,0,NA,NA
"1B20",0.63000005,5,"2019-12-22","2020-01-24",0.630129584433016,5,"2019-12-22","2020-01-24",0.6601644535328,5,"2019-12-22","2020-01-24",0.494,19,"2020-01-06","2020-01-12",0.537863488985675,19,"2020-01-06","2020-01-12",0.456,19,"2020-01-06","2020-01-12",0.559749781416422,19,"2020-01-06","2020-01-12",0.475707656909098,5,"2019-12-22","2020-01-24",0.578,19,"2020-01-06","2020-01-12",0.500111473897661,5,"2019-12-22","2020-01-24",0.597777777777778,19,"2020-01-06","2020-01-12",0.4,0,NA,NA
"1B3W",0.43999997,11,"2020-05-01","2020-05-23",0.427710865964108,11,"2020-05-01","2020-05-23",0.357239656509034,11,"2020-05-01","2020-05-23",0.628,25,"2020-05-04","2020-05-11",0.489774998664121,25,"2020-05-04","2020-05-11",0.61,25,"2020-05-04","2020-05-11",0.664556629440572,25,"2020-05-04","2020-05-11",0.308018334868456,11,"2020-05-01","2020-05-23",0.578,25,"2020-05-04","2020-05-11",0.429396166006234,11,"2020-05-01","2020-05-23",0.6788,25,"2020-05-04","2020-05-11",0.4,0,NA,NA
"1B5E",0.48999998,6,"2020-01-31","2020-04-26",0.510718976420906,6,"2020-01-31","2020-04-26",0.484382635588898,6,"2020-01-31","2020-04-26",0.488,17,"2020-02-02","2020-02-09",0.450966502317667,17,"2020-02-02","2020-02-09",0.488,17,"2020-02-02","2020-02-09",0.617111440969649,17,"2020-02-02","2020-02-09",0.400957449341036,6,"2020-01-31","2020-04-26",0.634,17,"2020-02-02","2020-02-09",0.421465972462142,6,"2020-01-31","2020-04-26",0.624117647058823,17,"2020-02-02","2020-02-09",0.4,0,NA,NA
"1bk4",0.4,5,"2019-12-22","2020-01-24",0.392304215169963,5,"2019-12-22","2020-01-24",0.312748509846139,5,"2019-12-22","2020-01-24",0.334,16,"2020-01-07","2020-01-12",0.292203564997848,16,"2020-01-07","2020-01-12",0.356,16,"2020-01-07","2020-01-12",0.369654722104341,16,"2020-01-07","2020-01-12",0.292480490108786,5,"2019-12-22","2020-01-24",0.48,16,"2020-01-07","2020-01-12",0.31458107982699,5,"2019-12-22","2020-01-24",0.52,16,"2020-01-07","2020-01-12",0.3,0,NA,NA
"1d4W",0.36,7,"2019-09-08","2019-09-26",0.354866927127334,7,"2019-09-08","2019-09-26",0.323568143198285,7,"2019-09-08","2019-09-26",0.31,9,"2019-09-09","2019-09-15",0.174877408102943,9,"2019-09-09","2019-09-15",0.27,9,"2019-09-09","2019-09-15",0.310146003644555,9,"2019-09-09","2019-09-15",0.32699161298288,7,"2019-09-08","2019-09-26",0.344,9,"2019-09-09","2019-09-15",0.276565719872275,7,"2019-09-08","2019-09-26",0.325555555555556,9,"2019-09-09","2019-09-15",0.4,0,NA,NA
"1DAN",0.34999993,5,"2019-11-01","2019-11-24",0.369528872814745,5,"2019-11-01","2019-11-24",0.25353920486732,5,"2019-11-01","2019-11-24",0.42,10,"2019-11-05","2019-11-10",0.191889299730744,10,"2019-11-05","2019-11-10",0.384,10,"2019-11-05","2019-11-10",0.548101533793234,10,"2019-11-05","2019-11-10",0.3380941802875,5,"2019-11-01","2019-11-24",0.538,10,"2019-11-05","2019-11-10",0.253964947888864,5,"2019-11-01","2019-11-24",0.553333333333333,10,"2019-11-05","2019-11-10",0.4,0,NA,NA
"1DLv",0.51,10,"2019-12-22","2020-01-20",0.498551703111739,10,"2019-12-22","2020-01-20",0.476274685663836,10,"2019-12-22","2020-01-20",0.606,17,"2020-01-06","2020-01-12",0.547834759461494,17,"2020-01-06","2020-01-12",0.622,17,"2020-01-06","2020-01-12",0.690185263491007,17,"2020-01-06","2020-01-12",0.355063395815154,10,"2019-12-22","2020-01-20",0.702,17,"2020-01-06","2020-01-12",0.520116055239745,10,"2019-12-22","2020-01-20",0.651176470588235,17,"2020-01-06","2020-01-12",0.4,0,NA,NA
"1DrD",0.76,14,"2020-05-01","2020-05-22",0.752694282081369,14,"2020-05-01","2020-05-22",0.725592873045517,14,"2020-05-01","2020-05-22",0.842,28,"2020-05-04","2020-05-10",0.853991672363784,28,"2020-05-04","2020-05-10",0.792,28,"2020-05-04","2020-05-10",0.740549405357208,28,"2020-05-04","2020-05-10",0.272068902985852,14,"2020-05-01","2020-05-22",0.766,28,"2020-05-04","2020-05-10",0.820079555271955,14,"2020-05-01","2020-05-22",0.720714285714286,28,"2020-05-04","2020-05-10",0.8,0,NA,NA
"1dRv",0.48000002,13,"2019-12-22","2020-01-26",0.336550442966055,13,"2019-12-22","2020-01-26",0.296465192981506,13,"2019-12-22","2020-01-26",0.23,21,"2020-01-06","2020-01-12",0.161674249790977,21,"2020-01-06","2020-01-12",0.23,21,"2020-01-06","2020-01-12",0.344985877175053,21,"2020-01-06","2020-01-12",0.244917486890782,13,"2019-12-22","2020-01-26",0.344,21,"2020-01-06","2020-01-12",0.263160685735191,13,"2019-12-22","2020-01-26",0.4365,21,"2020-01-06","2020-01-12",0.3,0,NA,NA
"1DXW",0.75,13,"2020-05-01","2020-05-22",0.734422993149003,13,"2020-05-01","2020-05-22",0.613614648859927,13,"2020-05-01","2020-05-22",0.762,25,"2020-05-04","2020-05-10",0.737180175146947,25,"2020-05-04","2020-05-10",0.756,25,"2020-05-04","2020-05-10",0.772012273956278,25,"2020-05-04","2020-05-10",0.268544199502499,13,"2020-05-01","2020-05-22",0.758,25,"2020-05-04","2020-05-10",0.688627045070771,13,"2020-05-01","2020-05-22",0.7524,25,"2020-05-04","2020-05-10",0.8,0,NA,NA
"1DYB",0.62,8,"2019-11-01","2019-11-23",0.612246114077372,8,"2019-11-01","2019-11-23",0.581646887220603,8,"2019-11-01","2019-11-23",0.812,13,"2019-11-04","2019-11-10",0.849843138157555,13,"2019-11-04","2019-11-10",0.842,13,"2019-11-04","2019-11-10",0.801648452853175,13,"2019-11-04","2019-11-10",0.428036412081643,8,"2019-11-01","2019-11-23",0.75,13,"2019-11-04","2019-11-10",0.662540734319021,8,"2019-11-01","2019-11-23",0.782307692307692,13,"2019-11-04","2019-11-10",0.4,0,NA,NA
"1EE0",0.64,11,"2020-06-20","2020-07-19",0.646877356863187,11,"2020-06-20","2020-07-19",0.525520599972052,11,"2020-06-20","2020-07-19",0.478,23,"2020-06-29","2020-07-05",0.29757652565233,23,"2020-06-29","2020-07-05",0.494,23,"2020-06-29","2020-07-05",0.575987411378368,23,"2020-06-29","2020-07-05",0.350981909935347,11,"2020-06-20","2020-07-19",0.638,23,"2020-06-29","2020-07-05",0.417871622211833,11,"2020-06-20","2020-07-19",0.582173913043478,23,"2020-06-29","2020-07-05",0.4,0,NA,NA
"1EKD",0.68000007,13,"2020-07-21","2020-08-13",0.666964294315073,13,"2020-07-21","2020-08-13",0.672690736317942,13,"2020-07-21","2020-08-13",0.838,28,"2020-07-27","2020-08-02",0.730149332438159,28,"2020-07-27","2020-08-02",0.806,28,"2020-07-27","2020-08-02",0.819054075993305,28,"2020-07-27","2020-08-02",0.741171423540702,13,"2020-07-21","2020-08-13",0.704,28,"2020-07-27","2020-08-02",0.759686369996554,13,"2020-07-21","2020-08-13",0.759642857142857,28,"2020-07-27","2020-08-02",0.8,0,NA,NA
"1geY",0.9,9,"2020-05-01","2020-05-24",0.856010968507243,9,"2020-05-01","2020-05-24",0.89859453567136,9,"2020-05-01","2020-05-24",0.838,24,"2020-05-04","2020-05-10",0.884343631891467,24,"2020-05-04","2020-05-10",0.818,24,"2020-05-04","2020-05-10",0.836425467442581,24,"2020-05-04","2020-05-10",0.849819210858668,9,"2020-05-01","2020-05-24",0.802,24,"2020-05-04","2020-05-10",0.874578858224112,9,"2020-05-01","2020-05-24",0.820416666666667,24,"2020-05-04","2020-05-10",0.8,0,NA,NA
"1GK0",0.35999998,9,"2020-06-20","2020-07-20",0.407762530259266,9,"2020-06-20","2020-07-20",0.395706415141923,9,"2020-06-20","2020-07-20",0.228,24,"2020-06-29","2020-07-06",0.361236352055386,24,"2020-06-29","2020-07-06",0.284,24,"2020-06-29","2020-07-06",0.287324741450187,24,"2020-06-29","2020-07-06",0.312977186594912,9,"2020-06-20","2020-07-20",0.31,24,"2020-06-29","2020-07-06",0.310929184388827,9,"2020-06-20","2020-07-20",0.372083333333333,24,"2020-06-29","2020-07-06",0.3,0,NA,NA
"1gq4",0.59000003,11,"2020-05-27","2020-06-21",0.551403360857109,11,"2020-05-27","2020-06-21",0.41402360928782,11,"2020-05-27","2020-06-21",0.452,28,"2020-06-01","2020-06-08",0.203037108415066,28,"2020-06-01","2020-06-08",0.43,28,"2020-06-01","2020-06-08",0.511802325303565,28,"2020-06-01","2020-06-08",0.323071169306932,11,"2020-05-27","2020-06-21",0.476,28,"2020-06-01","2020-06-08",0.320608829201555,11,"2020-05-27","2020-06-21",0.526071428571429,28,"2020-06-01","2020-06-08",0.4,0,NA,NA
"1kqq",0.36999997,8,"2020-05-01","2020-05-25",0.382442242648014,8,"2020-05-01","2020-05-25",0.345534971884199,8,"2020-05-01","2020-05-25",0.334,28,"2020-05-04","2020-05-11",0.433279358105765,28,"2020-05-04","2020-05-11",0.346,28,"2020-05-04","2020-05-11",0.381629332642245,28,"2020-05-04","2020-05-11",0.393526244551542,8,"2020-05-01","2020-05-25",0.476,28,"2020-05-04","2020-05-11",0.354235452453361,8,"2020-05-01","2020-05-25",0.487857142857143,28,"2020-05-04","2020-05-11",0.3,0,NA,NA
"1ODW",0.3,13,"2020-07-21","2020-08-14",0.315897858397633,13,"2020-07-21","2020-08-14",0.278066806113374,13,"2020-07-21","2020-08-14",0.266,24,"2020-07-28","2020-08-02",0.444482103413254,24,"2020-07-28","2020-08-02",0.31,24,"2020-07-28","2020-08-02",0.444357684659666,24,"2020-07-28","2020-08-02",0.420455588878816,13,"2020-07-21","2020-08-14",0.412,24,"2020-07-28","2020-08-02",0.291004607980164,13,"2020-07-21","2020-08-14",0.469166666666667,24,"2020-07-28","2020-08-02",0.3,0,NA,NA
"1pkD",0.27999997,5,"2019-11-01","2019-11-19",0.29509104907555,5,"2019-11-01","2019-11-19",0.279453764504852,5,"2019-11-01","2019-11-19",0.35,11,"2019-11-06","2019-11-10",0.365398165508711,11,"2019-11-06","2019-11-10",0.35,11,"2019-11-06","2019-11-10",0.376586402302526,11,"2019-11-06","2019-11-10",0.26140314287632,5,"2019-11-01","2019-11-19",0.458,11,"2019-11-06","2019-11-10",0.365228349131835,5,"2019-11-01","2019-11-19",0.412727272727273,11,"2019-11-06","2019-11-10",0.3,0,NA,NA
